0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
-204.3563232421875,97.63709259033203,-0.17986419796943665,39.617645263671875,-9.752420425415039,11.27945613861084,-1.220499038696289,-6.118009090423584,-13.610416412353516,5.853712558746338,-5.8723649978637695,-1.7840688228607178,-0.10189995914697647,5.784785270690918,-13.95744800567627,2.320892572402954,-11.715682983398438,-1.339781403541565,-9.124980926513672,-1.2316216230392456,141.49395751953125,67.34398651123047,35.93881607055664,28.083343505859375,28.1411075592041,16.378559112548828,17.78999137878418,17.34247589111328,14.604108810424805,12.061053276062012,14.285280227661133,8.963884353637695,8.751517295837402,8.583210945129395,11.0982027053833,7.7107110023498535,10.203640937805176,6.766586780548096,6.388300895690918,9.951723098754883,151.77313052067132,40.1279666461332,1.0,-1.352534532546997,0.6788997054100037,-0.6612868905067444,0.7372311949729919,-0.5654977560043335,0.31684359908103943,-0.31975269317626953,0.5415584444999695,-0.3384047746658325,0.08742509037256241,-0.17453311383724213,0.1473102867603302,1697.5218385763808,1152.046408510198,0.11084503823138298,0.0984397719070074,0.11838332563638687,male
-175.3760472836693,81.76107009702856,7.22950403502055,29.513343074899797,-4.313361446633697,5.347250532440413,1.351348180490453,-8.757103473466675,-11.079068725292942,3.452334249434426,-4.8037474777828955,-4.138979993111935,0.9291774805539268,2.6400737005583004,-10.327646607704555,-1.4678651977474906,-8.35517827746021,-3.8893369249742524,-6.513594917887962,-2.8245857112934836,103.45548051653526,61.28984940999349,29.276334214388665,27.313239442211962,25.244661766921794,16.336563674323713,17.344876328971427,17.399151542083693,13.544675571899894,9.418525587151748,11.041093123440323,7.730345760836745,7.524516990587633,7.6627954975678785,9.36740192525548,7.379102324319878,8.689187429529456,7.607302381858705,5.612130900304662,8.92673251247938,149.99497852672673,38.32930790967285,1.0,-1.343011882848987,0.6593713221485112,-0.6396298443439533,0.7132736590078017,-0.5402876072546218,0.2921487055683187,-0.2967274264896108,0.5201721745393494,-0.31904780516537057,0.07304024354711783,-0.16543721749295834,0.14375571090313638,2011.8580052093228,1207.8273487365614,0.1959202543218085,0.12843093822468207,0.11845939606428146,male
-217.0260772705078,116.73148345947266,-10.913190841674805,47.78675079345703,-17.82256317138672,13.819622039794922,-5.002954483032227,7.261115074157715,-24.069904327392578,6.601910591125488,-5.701845169067383,0.36579209566116333,-12.516131401062012,10.282793045043945,-5.776747226715088,-3.1336586475372314,-2.846301794052124,-7.79556131362915,-4.873116493225098,-9.67514705657959,110.04032135009766,59.39757537841797,28.1174373626709,21.3785343170166,25.755956649780273,25.70554542541504,21.32389259338379,13.528350830078125,18.703548431396484,12.539923667907715,10.8738374710083,9.573805809020996,9.268021583557129,8.226314544677734,7.984954833984375,9.484559059143066,6.638779163360596,12.629627227783203,5.6598310470581055,6.433789253234863,132.37050204322063,30.95996915983667,1.0,-2.011666774749756,2.3128857612609863,-2.8685460090637207,3.324791431427002,-3.356433629989624,3.1742899417877197,-3.020430564880371,2.658801555633545,-1.950157880783081,1.4019677639007568,-0.9858358502388,0.38013240694999695,1464.497783036119,905.2958645790139,0.12081844248670212,0.11905773052762206,0.07869172841310501,male
-216.29571533203125,110.1202621459961,-4.583702564239502,43.30643844604492,-15.786945343017578,10.487641334533691,-1.4508074522018433,0.4610211253166199,-21.24095344543457,9.694300651550293,-5.824895858764648,0.7940062880516052,-7.903031349182129,12.553298950195312,-12.875619888305664,1.7528722286224365,-10.146615982055664,-4.550295352935791,-8.614564895629883,-6.037804126739502,115.58952331542969,58.80467224121094,29.73532485961914,23.86485481262207,26.52529525756836,18.58203125,20.078081130981445,14.955889701843262,16.231956481933594,12.477783203125,14.230508804321289,7.605279445648193,10.166297912597656,7.5806169509887695,10.372489929199219,8.314871788024902,7.9021477699279785,11.372282981872559,6.281519889831543,9.42965030670166,137.27433464198944,26.836635017198326,1.0,-1.6098153591156006,1.237418293952942,-1.35444176197052,1.4934520721435547,-1.4374955892562866,1.2486276626586914,-1.1665220260620117,1.2297455072402954,-0.8827778100967407,0.6391299962997437,-0.5760067701339722,0.23801712691783905,1513.7123990331643,970.9397858250773,0.12387279753989362,0.1236033232561718,0.08501709997653961,male
-202.09898376464844,98.81723022460938,4.435848236083984,30.756805419921875,-13.502842903137207,9.041068077087402,-4.32116174697876,-11.95660400390625,-8.273371696472168,6.844639778137207,-8.757283210754395,-3.309978723526001,2.7808094024658203,-5.036720275878906,-11.842665672302246,-1.0080349445343018,-12.451082229614258,-0.924626886844635,-9.02198314666748,1.444583535194397,117.33311462402344,57.79446029663086,32.695308685302734,30.0892333984375,28.585187911987305,13.387006759643555,17.285871505737305,17.443403244018555,11.685734748840332,9.957343101501465,12.558703422546387,9.604085922241211,7.626865863800049,11.05372428894043,10.008872032165527,7.813547134399414,9.544979095458984,4.824326992034912,7.427553653717041,5.76259183883667,154.51908087949496,31.14133846625236,1.0,-1.314124584197998,0.5448756814002991,-0.44396016001701355,0.5413851737976074,-0.47773978114128113,0.19371333718299866,-0.0251881442964077,0.3126615881919861,-0.3478180170059204,0.04040517285466194,0.08921068906784058,-0.02834891527891159,1692.2899972844289,1067.6441405513895,0.1404535821143617,0.13881652635679584,0.08340732753276825,male
-199.3836669921875,96.57774353027344,4.610762119293213,26.888063430786133,-15.945808410644531,8.651987075805664,-9.538311004638672,-13.456472396850586,-4.985464572906494,5.381103992462158,-10.384654998779297,0.5391861796379089,0.24828407168388367,-11.045147895812988,-8.551436424255371,-4.22452974319458,-10.648277282714844,-1.1409729719161987,-8.057462692260742,-0.8548588156700134,121.38716125488281,54.59602355957031,34.343299865722656,31.44745635986328,27.869375228881836,14.963351249694824,17.709957122802734,16.320480346679688,12.192577362060547,10.52054500579834,10.942696571350098,11.212005615234375,8.10848331451416,12.980596542358398,8.494268417358398,7.8340559005737305,6.667843341827393,6.3942766189575195,7.714752197265625,6.73402738571167,159.52173556980114,36.89662202095672,1.0,-1.2436705827713013,0.41060787439346313,-0.2687775790691376,0.43417951464653015,-0.5212427973747253,0.31041228771209717,0.003191482275724411,0.18218770623207092,-0.40961652994155884,0.2645942270755768,-0.03216969221830368,-0.017459260299801826,1760.428091610262,1075.6121462850651,0.14918031083776595,0.14200055859804603,0.07851345837116241,male
-208.5152587890625,102.58928680419922,0.12237592786550522,36.53782272338867,-14.437376976013184,9.794189453125,-2.921286106109619,-7.572478771209717,-15.646201133728027,7.765723705291748,-6.5688395500183105,-2.8209068775177,-1.1424726247787476,4.808167934417725,-15.803627014160156,1.0878299474716187,-12.926140785217285,-1.80573308467865,-10.312769889831543,-0.592635452747345,116.68140411376953,60.84427261352539,32.948734283447266,26.90988540649414,28.353456497192383,14.88254165649414,18.979841232299805,17.148757934570312,13.36604118347168,11.00465202331543,13.853464126586914,7.898853302001953,8.92261791229248,8.588018417358398,10.827613830566406,7.434505462646484,9.886336326599121,6.243310451507568,5.590615749359131,8.79326057434082,145.10431149274396,27.62322185683104,1.0,-1.3506481647491455,0.6912468671798706,-0.7182108163833618,0.8204352855682373,-0.6400362849235535,0.3646353483200073,-0.35320302844047546,0.5635017156600952,-0.3329179584980011,0.065155990421772,-0.15234129130840302,0.13334611058235168,1653.812644070388,1062.2363970589554,0.1350399925595238,0.13473150036440038,0.08249693363904953,male
-204.46791076660156,102.11146545410156,0.029968438670039177,34.645381927490234,-14.091243743896484,9.622241020202637,-2.863316059112549,-8.006950378417969,-14.924432754516602,8.217400550842285,-5.8476057052612305,-3.1622331142425537,-0.49142956733703613,4.672330856323242,-15.10998821258545,2.232851982116699,-12.389598846435547,-1.4897918701171875,-9.898541450500488,-0.027826393023133278,114.76879119873047,57.610496520996094,31.758037567138672,25.82106590270996,28.099838256835938,13.511012077331543,19.324548721313477,16.3037052154541,12.387331008911133,10.564550399780273,13.068564414978027,7.238704681396484,7.134832382202148,7.713728427886963,10.965062141418457,8.326003074645996,9.439848899841309,6.460843086242676,5.67663049697876,9.104783058166504,144.7778819106479,28.126473565325945,1.0,-1.3486578464508057,0.6500645875930786,-0.6152878403663635,0.679732084274292,-0.52000892162323,0.30109643936157227,-0.30713748931884766,0.5357613563537598,-0.3202761709690094,0.08860402554273605,-0.20371697843074799,0.1511828899383545,1646.7576229891079,977.4295826420325,0.13347111191860464,0.12479425325395496,0.07828271389007568,male
-193.6124725341797,99.54273223876953,-4.816929817199707,37.907752990722656,-6.255295753479004,13.912575721740723,-2.2700140476226807,-3.5668838024139404,-10.548574447631836,3.2617881298065186,-6.07210636138916,-1.2427226305007935,-1.2437976598739624,4.7186455726623535,-11.943574905395508,4.053293704986572,-12.205282211303711,0.365718275308609,-8.363283157348633,-3.460697889328003,123.18463134765625,72.48600006103516,36.34320068359375,28.37640953063965,25.020429611206055,19.28504753112793,16.943077087402344,18.384201049804688,13.93821907043457,11.057246208190918,12.359176635742188,8.856316566467285,8.491105079650879,9.55178451538086,8.537739753723145,7.413143634796143,10.373676300048828,6.377230167388916,6.641618728637695,11.91607666015625,136.67756160865153,35.43954713108668,1.0,-1.3296831846237183,0.6755596399307251,-0.6614636182785034,0.7249753475189209,-0.5584164261817932,0.3079586327075958,-0.33134016394615173,0.5337072014808655,-0.34225785732269287,0.10211239755153656,-0.18625660240650177,0.1656002402305603,1813.9469644538717,1220.420263934498,0.12228328623670212,0.09778160480406384,0.11244898289442062,male
-169.73031157451754,82.85261613227975,4.279003197258991,28.883374438290886,-1.052051354117417,7.529486073755219,1.3460749715796692,-6.246546730707604,-9.129143875455306,1.7126223069987907,-4.502930700861285,-3.0763392086473926,0.5698979474173067,1.895591505490836,-8.422590776450331,0.03627991918510698,-8.511323445198592,-2.5378219585061417,-6.007510814519057,-4.670189301774106,96.02487786121884,64.31200610502847,29.229680104267203,28.23442391327433,21.772310996941638,18.332963051352287,16.592630082616772,17.802302221855967,12.277965017427446,9.365516649684158,10.44471251331563,8.284255015802621,7.652850452991248,8.46621863278948,7.3806057930267706,6.755553505101224,8.441523588261536,6.870269609935438,5.961761426869991,10.573674270627759,136.67364847217485,35.39715403030553,1.0,-1.3191366438999548,0.6537324572410173,-0.6368301681348141,0.6977165502265498,-0.5301197839536876,0.28116063133664737,-0.307690101232764,0.5125968680720266,-0.3230313439431557,0.08693999679130643,-0.1760593928957035,0.1616308767410027,2045.425653442861,1234.715350395619,0.1916971409574468,0.13199666296309207,0.11252069473266602,male
